center	Human
9286	0.303
9287	0.303
9288	0.303
9289	0.303
9290	0.303
9291	0.303
9292	0.303
9293	0
9294	0.303
9295	0.303
9296	0.303
9297	0.303
9298	0.303
9299	0.303
9300	0.303
9301	0.303
9302	0.303
9303	0.303
9304	0.303
9305	0.303
9306	0.303
9307	0.303
9308	0.303
9309	0.303
9310	0
9311	0
9312	0
9313	0
9314	0
9315	0
9316	0
9317	0
9318	0
9319	0
9320	0
9321	0
9322	0
9323	0
9324	0
9325	0
9326	0
9327	0
9328	0
9329	0
9330	0.303
9331	0.303
9332	0.303
9333	0.303
9334	0.303
9335	0.303
9336	0.303
9337	0.303
9338	0
9339	0
9340	0
9341	0.303
9342	0.303
9343	0.303
9344	0.303
9345	0.303
9346	0.303
9347	0.303
9348	0.303
9349	0
9350	0.303
9351	0.303
9352	0.303
9353	0.91
9354	0.91
9355	0.91
9356	0.91
9357	0.91
9358	0.606
9359	0.606
9360	0.606
9361	0.303
9362	0
9363	0
9364	0
9365	0
9366	0
9367	0
9368	0
9369	0
9370	0
9371	0
9372	0
9373	0
9374	0
9375	0
9376	0
9377	0
9378	0
9379	0
9380	0
9381	0
9382	0
9383	0
9384	0
9385	0.606
9386	0.606
9387	0.91
9388	0.91
9389	0.91
9390	0.91
9391	0.91
9392	0.91
9393	0.303
9394	0.303
9395	0
9396	0
9397	0
9398	0.303
9399	0.303
9400	0.303
9401	0.303
9402	0.303
9403	0.303
9404	0.303
9405	0.303
9406	0.303
9407	0
9408	0
9409	0
9410	0
9411	0
9412	0.303
9413	0.303
9414	0.303
9415	0.303
9416	0.303
9417	0.303
9418	0.303
9419	0.303
9420	0.606
9421	0.303
9422	0.303
9423	0.303
9424	0.303
9425	0.303
9426	0.303
9427	0.303
9428	0.303
9429	0.303
9430	0.303
9431	0.303
9432	0.303
9433	0.303
9434	0.303
9435	0.303
9436	0
9437	0
9438	0
9439	0.303
9440	1.213
9441	1.516
9442	1.516
9443	1.516
9444	1.516
9445	1.516
9446	1.516
9447	1.516
9448	1.819
9449	2.122
9450	1.819
9451	1.819
9452	1.819
9453	1.819
9454	1.819
9455	1.516
9456	1.213
9457	0.303
9458	0
9459	0
9460	0.303
9461	0.303
9462	0.303
9463	0.606
9464	0.606
9465	0.606
9466	0.606
9467	0.606
9468	0.303
9469	0.303
9470	0.303
9471	0
9472	0
9473	0
9474	0
9475	0
9476	0
9477	0
9478	0
9479	0
9480	0
9481	0
9482	0
9483	0
9484	0
9485	0
9486	0
9487	0
9488	0
9489	0
9490	0
9491	0
9492	0
9493	0
9494	0
9495	0
9496	0
9497	0
9498	0
9499	0
9500	0
9501	0
9502	0
9503	0
9504	0
9505	0
9506	0
9507	0
9508	0
9509	0
9510	0
9511	0
9512	0
9513	0
9514	0
9515	0
9516	0
9517	0
9518	0.303
9519	0.303
9520	0.91
9521	0.91
9522	0.91
9523	0.91
9524	0.91
9525	0.91
9526	0.606
9527	0.606
9528	0
9529	0
9530	0
9531	0
9532	0
9533	0
9534	0
9535	0
9536	0
9537	0
9538	0
9539	0
9540	0.303
9541	0.303
9542	0.303
9543	0.303
9544	0.303
9545	0.303
9546	0.303
9547	0.303
9548	0
9549	0
9550	0
9551	0
9552	0.303
9553	0.606
9554	0.606
9555	0.606
9556	0.606
9557	0.606
9558	0.606
9559	0.606
9560	0.303
9561	0
9562	0
9563	0
9564	0
9565	0
9566	0
9567	0
9568	0
9569	0
9570	0
9571	0
9572	0.303
9573	0.303
9574	0.303
9575	0.303
9576	0.303
9577	0.303
9578	0.303
9579	0.303
9580	0.303
9581	0.303
9582	0.303
9583	0.606
9584	0.606
9585	0.91
9586	0.91
9587	0.91
9588	0.606
9589	0.606
9590	0.606
9591	0.303
9592	0.606
9593	0.303
9594	0.303
9595	0.303
9596	0
9597	0.303
9598	0.606
9599	0.606
9600	0.606
9601	0.606
9602	0.606
9603	0.606
9604	0.606
9605	0.91
9606	0.303
9607	0.606
9608	0.606
9609	0.91
9610	0.91
9611	0.91
9612	0.91
9613	0.91
9614	0.606
9615	0.303
9616	0.303
9617	0
9618	0
9619	0
9620	0
9621	0
9622	0
9623	0
9624	0
9625	0
9626	0.303
9627	0.303
9628	0.606
9629	0.606
9630	1.516
9631	2.122
9632	2.425
9633	2.729
9634	3.335
9635	3.335
9636	3.335
9637	3.941
9638	3.032
9639	2.729
9640	2.122
9641	2.122
9642	2.122
9643	1.516
9644	1.213
9645	0.91
9646	0.606
9647	0.606
9648	0.606
9649	0.303
9650	0
9651	0
9652	0
9653	0
9654	0.303
9655	0.303
9656	0.303
9657	0.303
9658	0.303
9659	0.303
9660	0.303
9661	0.303
9662	0.303
9663	0.303
9664	0
9665	0
9666	0.303
9667	0.303
9668	0.303
9669	0.303
9670	0.606
9671	0.606
9672	0.606
9673	0.606
9674	0.303
9675	0.303
9676	0.606
9677	0.606
9678	0.606
9679	0.303
9680	0.303
9681	0.303
9682	0.303
9683	0.303
9684	0
9685	0.303
9686	0.606
9687	0.91
9688	1.516
9689	1.819
9690	1.819
9691	1.819
9692	1.819
9693	1.819
9694	1.819
9695	1.213
9696	0.606
9697	0.303
9698	0.91
9699	0.91
9700	0.91
9701	0.91
9702	0.91
9703	0.606
9704	0.606
9705	0.606
9706	0.303
9707	0.303
9708	0.303
9709	0.303
9710	0.303
9711	0.303
9712	0.303
9713	0.303
9714	0.303
9715	0
9716	0
9717	0
9718	0
9719	0
9720	0
9721	0
9722	0
9723	0
9724	0.303
9725	0.303
9726	0.606
9727	0.606
9728	0.606
9729	0.606
9730	1.516
9731	1.516
9732	1.213
9733	1.213
9734	0.91
9735	0.91
9736	0.91
9737	1.213
9738	0.303
9739	0.303
9740	0.303
9741	0.303
9742	0.606
9743	0.91
9744	0.91
9745	0.91
9746	0.606
9747	0.606
9748	0.606
9749	0.606
9750	0.606
9751	0.303
9752	0.303
9753	0.303
9754	0.303
9755	0.303
9756	0.303
9757	0.303
9758	0.606
9759	0.606
9760	0.606
9761	0.606
9762	0.606
9763	0.606
9764	0.606
9765	0.606
9766	0.303
9767	0
9768	0
9769	0
9770	0
9771	0
9772	0
9773	0
9774	0
9775	0
9776	0
9777	0
9778	0
9779	0
9780	0
9781	0
9782	0
9783	0
9784	0
9785	0
9786	0
9787	0
9788	0
9789	0
9790	0
9791	0.303
9792	0.303
9793	0.303
9794	0.303
9795	0.303
9796	0.303
9797	0.303
9798	0.303
9799	0.606
9800	0.606
9801	0.303
9802	0.303
9803	0.303
9804	0.303
9805	0.303
9806	0.303
9807	0
9808	0
9809	0
9810	0
9811	0
9812	0
9813	0
9814	0
9815	0
9816	0
9817	0.303
9818	0.303
9819	0.303
9820	0.303
9821	0.303
9822	0.303
9823	0.303
9824	0.303
9825	0
9826	0
9827	0
9828	0
9829	0
9830	0
9831	0
9832	0
9833	0
9834	0.303
9835	0.303
9836	0.303
9837	0.606
9838	0.606
9839	0.606
9840	0.606
9841	0.606
9842	0.303
9843	0.303
9844	0.303
9845	0.303
9846	0.303
9847	0.606
9848	0.606
9849	0.91
9850	0.91
9851	0.606
9852	0.606
9853	0.606
9854	0.303
9855	0.303
9856	0.303
9857	0.303
9858	0
9859	0
9860	0
9861	0
9862	0
9863	0
9864	0
9865	0
9866	0
9867	0
9868	0
9869	0
9870	0
9871	0
9872	0
9873	0
9874	0
9875	0
9876	0
9877	0
9878	0
9879	0
9880	0
9881	0
9882	0
9883	0
9884	0
9885	0
9886	0
9887	0
9888	0
9889	0
9890	0
9891	0.303
9892	0.303
9893	0.303
9894	0.303
9895	0.303
9896	0.303
9897	0.303
9898	0.303
9899	0
9900	0
9901	0
9902	0
9903	0
9904	0
9905	0
9906	0
9907	0
9908	0.303
9909	0.303
9910	0.606
9911	0.606
9912	0.606
9913	0.606
9914	0.606
9915	0.606
9916	0.606
9917	0.606
9918	0.606
9919	0.303
9920	0.303
9921	0.303
9922	0.303
9923	0.303
9924	0
9925	0
9926	0
9927	0
9928	0
9929	0.303
9930	0.303
9931	0.303
9932	0.303
9933	0.303
9934	0.303
9935	0.303
9936	0.303
9937	0
9938	0
9939	0
9940	0
9941	0
9942	0
9943	0
9944	0
9945	0.606
9946	0.606
9947	0.606
9948	0.606
9949	0.606
9950	0.91
9951	0.91
9952	0.91
9953	0.303
9954	0.303
9955	0.303
9956	0.303
9957	0.303
9958	0
9959	0
9960	0
9961	0
9962	0
9963	0.303
9964	0.303
9965	0.303
9966	0.303
9967	0
9968	0
9969	0.303
9970	0.303
9971	0.606
9972	0.91
9973	1.213
9974	1.213
9975	1.213
9976	1.213
9977	0.91
9978	0.91
9979	0.91
9980	0.606
9981	0.606
9982	0.303
9983	0.303
9984	0.303
9985	0.303
9986	0.303
9987	0.303
9988	0.303
9989	0.303
9990	0.91
9991	0.91
9992	0.91
9993	0.91
9994	0.91
9995	1.213
9996	0.91
9997	0.91
9998	0.303
9999	0.303
10000	0.303
10001	0.303
10002	0.303
10003	0
10004	0
10005	0
10006	0
10007	0
10008	0
10009	0
10010	0
10011	0
10012	0
10013	0
10014	0
10015	0
10016	0
10017	0
10018	0
10019	0
10020	0.303
10021	0.303
10022	0.303
10023	0.303
10024	0.303
10025	0.303
10026	0.303
10027	0.303
10028	0.606
10029	0.303
10030	0.303
10031	0.303
10032	0.303
10033	0.303
10034	0.303
10035	0.303
10036	0.303
10037	0
10038	0
10039	0
10040	0
10041	0
10042	0
10043	0
10044	0
10045	0
10046	0
10047	0
10048	0
10049	0
10050	0
10051	0
10052	0
10053	0
10054	0
10055	0
10056	0
10057	0
10058	0
10059	0
10060	0
10061	0
10062	0
10063	0.303
10064	0.303
10065	0.303
10066	0.303
10067	0.303
10068	0.303
10069	0.303
10070	0.303
10071	0.303
10072	0
10073	0
10074	0
10075	0
10076	0.303
10077	0.303
10078	0.303
10079	0.303
10080	0.303
10081	0.303
10082	0.303
10083	0.303
10084	0
10085	0
10086	0
10087	0
10088	0
10089	0
10090	0
10091	0
10092	0
10093	0
10094	0
10095	0
10096	0
10097	0
10098	0
10099	0.303
10100	0.303
10101	0.303
10102	0.303
10103	0.303
10104	0.303
10105	0.606
10106	0.606
10107	0.606
10108	0.303
10109	0.303
10110	3.032
10111	3.032
10112	3.335
10113	3.032
10114	3.032
10115	3.638
10116	3.638
10117	3.941
10118	1.213
10119	1.213
10120	0.91
10121	1.213
10122	1.213
10123	0.606
10124	0.91
10125	0.606
10126	0.606
10127	0.606
10128	0.606
10129	0.303
10130	0.303
10131	0.303
10132	0
10133	0
10134	0
10135	0
10136	0
10137	0
10138	0
10139	0
10140	0
10141	0
10142	0
10143	0
10144	0
10145	0
10146	0
10147	0
10148	0
10149	0
10150	0.303
10151	0.303
10152	0.303
10153	0.303
10154	0.303
10155	0.303
10156	0.303
10157	0.303
10158	0.303
10159	0
10160	0
10161	0
10162	0
10163	0
10164	0
10165	0
10166	0
10167	0
10168	0
10169	0
10170	0.303
10171	0.303
10172	0.303
10173	0.303
10174	0.303
10175	0.303
10176	0.303
10177	0.303
10178	0.303
10179	0.303
10180	0.303
10181	0
10182	0.303
10183	0.606
10184	0.606
10185	0.606
10186	0.606
10187	0.91
10188	0.91
10189	0.91
10190	0.606
10191	0.606
10192	0.606
10193	0.303
10194	0.303
10195	0.606
10196	0.303
10197	0.303
10198	0.303
10199	0.303
10200	0.303
10201	0.303
10202	0.303
10203	0.303
10204	0
10205	0
10206	0
10207	0
10208	0
10209	0
10210	0
10211	0
10212	0
10213	0
10214	0
10215	0
10216	0
10217	0
10218	0
10219	0
10220	0
10221	0
10222	0
10223	0
10224	0
10225	0
10226	0
10227	0
10228	0
10229	0
10230	0.303
10231	0.303
10232	0.303
10233	1.213
10234	1.516
10235	1.516
10236	1.516
10237	1.516
10238	1.516
10239	1.516
10240	1.516
10241	0.606
10242	0.303
10243	0.303
10244	0.303
10245	0.606
10246	0.303
10247	0.303
10248	0.303
10249	0.303
10250	0.303
10251	0.303
10252	0.303
10253	0.303
10254	0.303
10255	0.303
10256	0.303
10257	0.303
10258	0
10259	0
10260	0
10261	0
10262	0
10263	0
10264	0.303
10265	0.303
10266	0.303
10267	0.303
10268	0.303
10269	0.303
10270	0.303
10271	0.303
10272	0
10273	0
10274	0
10275	0
10276	0
10277	0
10278	0.303
10279	0.303
10280	0.303
10281	0.303
10282	0.303
10283	0.303
10284	0.303
10285	0.303
10286	0.303
10287	0
10288	0
10289	0
10290	0
10291	0
10292	0
10293	0
10294	0
10295	0
10296	0
10297	0
10298	0
10299	0
10300	0
10301	0
10302	0
10303	0
10304	0
10305	0
10306	0
10307	0
10308	0
10309	0
10310	0
10311	0
10312	0
10313	0
10314	0
10315	0
10316	0
10317	0.303
10318	0.303
10319	0.303
10320	0.303
10321	0.303
10322	0.303
10323	0.303
10324	0.606
10325	0.606
10326	0.606
10327	0.606
10328	0.606
10329	0.606
10330	0.606
10331	0.606
10332	0.606
10333	0.606
10334	0
10335	0
10336	0
10337	0
10338	0
10339	0
10340	0
10341	0.303
10342	0.303
10343	0.303
10344	0.303
10345	0.303
10346	0.303
10347	0.303
10348	0.303
10349	0
10350	0
10351	0
10352	0
10353	0
10354	0
10355	0
10356	0.303
10357	0.303
10358	0.303
10359	0.303
10360	0.91
10361	0.91
10362	0.91
10363	0.91
10364	0.91
10365	0.606
10366	0.606
10367	0.606
10368	0.303
10369	0
10370	0
10371	0
10372	0
10373	0
10374	0
10375	0
10376	0
10377	0
10378	0
10379	0
10380	0
10381	0
10382	0
10383	0
10384	0.303
10385	0.303
10386	0.303
10387	0.303
10388	0.303
10389	0.303
10390	0.303
10391	0.303
10392	0
10393	0
10394	0
10395	0
10396	0
10397	0
10398	0
10399	0
10400	0
10401	0.303
10402	0.303
10403	0.606
10404	0.606
10405	0.606
10406	0.606
10407	0.606
10408	0.606
10409	0.303
10410	0.303
10411	0.606
10412	0.303
10413	0.303
10414	0.303
10415	0.303
10416	0.303
10417	0.303
10418	0.303
10419	0
10420	0
10421	0
10422	0
10423	0
10424	0
10425	0
10426	0
10427	0
10428	0.303
10429	0.303
10430	0.303
10431	0.303
10432	0.303
10433	0.303
10434	0.303
10435	0.303
10436	0.303
10437	0.303
10438	0.606
10439	0.606
10440	0.606
10441	0.606
10442	0.606
10443	0.606
10444	0.303
10445	0.303
10446	0
10447	0
10448	0
10449	0
10450	0
10451	0
10452	0
10453	0
10454	0
10455	0
10456	0
10457	0
10458	0
10459	0
10460	0
10461	0
10462	0
10463	0
10464	0
10465	0
10466	0
10467	0
10468	0
10469	0
10470	0
10471	0.303
10472	0.303
10473	0.303
10474	0.303
10475	0.606
10476	0.606
10477	0.606
10478	0.606
10479	0.303
10480	0.303
10481	0.303
10482	0.606
10483	0.606
10484	0.606
10485	0.606
10486	0.606
10487	0.303
10488	0.303
10489	0.303
10490	0
10491	0
10492	0
10493	0
10494	0
10495	0
10496	0
10497	0
10498	0
10499	0
10500	0
10501	0
10502	0
10503	0
10504	0
10505	0
10506	0
10507	0
10508	0
10509	0
10510	0
10511	0.606
10512	0.606
10513	0.606
10514	0.606
10515	0.606
10516	0.606
10517	0.606
10518	0.606
10519	0.606
10520	0.91
10521	0.303
10522	0.303
10523	0.303
10524	0.303
10525	0.303
10526	0.303
10527	0.606
10528	0.606
10529	0.606
10530	0.303
10531	0.303
10532	0.303
10533	0.303
10534	0.303
10535	0
10536	0
10537	0
10538	0.606
10539	0.606
10540	0.606
10541	0.606
10542	0.91
10543	0.91
10544	0.91
10545	0.91
10546	0.606
10547	0.606
10548	0.303
10549	0.303
10550	0
10551	0
10552	0
10553	0.303
10554	0.303
10555	0.303
10556	0.303
10557	0.303
10558	0.606
10559	0.606
10560	0.606
10561	0.303
10562	0.303
10563	0.606
10564	0.606
10565	0.606
10566	0.606
10567	0.606
10568	0.606
10569	0.606
10570	0.606
10571	0.606
10572	0.303
10573	0.303
10574	0.606
10575	0.606
10576	0.606
10577	0.606
10578	0.606
10579	0.606
10580	1.213
10581	1.213
10582	0.91
10583	0.606
10584	0.606
10585	0.606
10586	0.91
10587	1.516
10588	1.213
10589	1.213
10590	1.213
10591	1.213
10592	1.516
10593	1.516
10594	1.516
10595	0.606
10596	0.303
10597	0.303
10598	0.303
10599	0.303
10600	0.303
10601	0.303
10602	0
10603	0
10604	0
10605	0
10606	0
10607	0
10608	0
10609	0
10610	0
10611	0
10612	0
10613	0
10614	0
10615	0
10616	2.122
10617	2.122
10618	2.122
10619	2.122
10620	2.122
10621	2.122
10622	2.122
10623	2.122
10624	0
10625	0
10626	0
10627	0
10628	0
10629	0
10630	0
10631	0
10632	0
10633	0
10634	0
10635	0
10636	0
10637	0
10638	0
10639	0
10640	0
10641	0.303
10642	0.303
10643	0.303
10644	0.606
10645	0.606
10646	0.606
10647	0.606
10648	0.606
10649	0.606
10650	0.303
10651	0.303
10652	0
10653	0
10654	0
10655	0
10656	0
10657	0
10658	0
10659	0
10660	0
10661	0
10662	0.303
10663	0.303
10664	0.303
10665	0.303
10666	0.303
10667	0.303
10668	0.303
10669	0.303
10670	0
10671	0
10672	0.303
10673	0.303
10674	0.303
10675	0.303
10676	0.303
10677	0.303
10678	0.303
10679	0.303
10680	0.606
10681	0.303
10682	0.303
10683	0.303
10684	0.303
10685	0.303
10686	0.303
10687	0.303
10688	0
10689	0
10690	0
10691	0.303
10692	0.303
10693	0.303
10694	0.606
10695	0.606
10696	0.606
10697	0.606
10698	0.606
10699	0.606
10700	0.303
10701	0.303
10702	0
10703	0
10704	0
10705	0
10706	0
10707	0
10708	0
10709	0
10710	0
10711	0
10712	0
10713	0
10714	0.606
10715	0.606
10716	0.606
10717	0.606
10718	0.606
10719	0.606
10720	0.606
10721	0.606
10722	0.303
10723	0
10724	0
10725	0
10726	0
10727	0
10728	0
10729	0
10730	0
10731	0.303
10732	0.303
10733	0.303
10734	0.303
10735	0.303
10736	0.303
10737	0.303
10738	0.303
10739	0
10740	0.606
10741	0.606
10742	0.606
10743	0.606
10744	0.606
10745	0.606
10746	0.606
10747	0.606
10748	0.606
10749	0
10750	0
10751	0
10752	0
10753	0
10754	0
10755	0
10756	0
10757	0
10758	0
10759	0
10760	0
10761	0
10762	0
10763	0.303
10764	0.303
10765	0.303
10766	0.303
10767	0.303
10768	0.303
10769	0.303
10770	0.303
10771	0
10772	0
10773	0
10774	0
10775	0
10776	0
10777	0
10778	0
10779	0.303
10780	0.303
10781	0.303
10782	0.303
10783	0.303
10784	0.303
10785	0.303
10786	0.606
10787	0.606
10788	0.606
10789	0.606
10790	0.606
10791	0.606
10792	1.213
10793	1.213
10794	1.213
10795	0.606
10796	0.606
10797	0.606
10798	0.606
10799	0.606
10800	0
10801	0
10802	0.303
10803	0.303
10804	0.303
10805	0.303
10806	0.303
10807	0.303
10808	0.303
10809	0.303
10810	0.303
10811	0.303
10812	0
10813	0
10814	0
10815	0
10816	0
10817	0
10818	0
10819	0
10820	0
10821	0
10822	0
10823	0
10824	0
10825	0
10826	0
10827	0
10828	0
10829	0
10830	0
10831	0
10832	0
10833	0
10834	0
10835	0
10836	0
10837	0
10838	0
10839	0
10840	0
10841	0
10842	0
10843	0
10844	0.303
10845	0.606
10846	0.606
10847	0.606
10848	0.606
10849	0.606
10850	0.606
10851	0.606
10852	0.303
10853	0
10854	0
10855	0
10856	0
10857	0
10858	0
10859	0.303
10860	0.91
10861	0.91
10862	0.91
10863	0.91
10864	0.606
10865	0.606
10866	0.606
10867	0.303
10868	0
10869	0
10870	0
10871	0
10872	0
10873	0
10874	0
10875	0
10876	0
10877	0.303
10878	0.303
10879	0.303
10880	0.303
10881	0.303
10882	0.303
10883	0.303
10884	0.303
10885	0.303
10886	0
10887	0
10888	0
10889	0
10890	0
10891	0
10892	0
10893	0
10894	0
10895	0
10896	0
10897	0
10898	0
10899	0
10900	0
10901	0
10902	0
10903	0
10904	0
10905	0
10906	0
10907	0
10908	0.303
10909	0.303
10910	0.606
10911	0.91
10912	0.91
10913	1.213
10914	1.213
10915	1.213
10916	0.91
10917	1.516
10918	1.213
10919	1.213
10920	0.91
10921	0.606
10922	0.606
10923	0.606
10924	0.606
10925	0.303
10926	0
10927	0
10928	0
10929	0
10930	0
10931	0
10932	0
10933	0
10934	0
10935	0
10936	0
10937	0.303
10938	0.303
10939	0.303
10940	0.303
10941	0.303
10942	0.303
10943	0.91
10944	0.91
10945	0.91
10946	0.91
10947	0.91
10948	0.91
10949	0.91
10950	1.819
10951	2.122
10952	2.122
10953	2.122
10954	1.819
10955	1.819
10956	1.819
10957	1.819
10958	1.213
10959	0.303
10960	0
10961	0.303
10962	0.303
10963	0.303
10964	0.303
10965	0.303
10966	0.303
10967	0.303
10968	0.303
10969	0
10970	0
10971	0
10972	0
10973	0
10974	0
10975	0
10976	0
10977	0
10978	0
10979	0
10980	0
10981	0
10982	0
10983	0
10984	0
10985	0
10986	0
10987	0
10988	0
10989	0
10990	0.303
10991	0.303
10992	0.303
10993	0.606
10994	0.606
10995	0.606
10996	0.606
10997	0.606
10998	0.91
10999	0.606
11000	0.91
11001	0.606
11002	0.606
11003	1.213
11004	1.516
11005	1.516
11006	1.516
11007	1.516
11008	1.213
11009	1.213
11010	0.91
11011	0.303
11012	0
11013	0
11014	0
11015	0
11016	0
11017	0
11018	0
11019	0
11020	0
11021	0
11022	0
11023	0.303
11024	0.303
11025	0.303
11026	0.606
11027	0.606
11028	0.606
11029	0.91
11030	0.91
11031	0.606
11032	0.606
11033	0.606
11034	0.303
11035	0.303
11036	0.303
11037	0.606
11038	0.91
11039	1.213
11040	1.213
11041	1.213
11042	1.213
11043	1.213
11044	1.213
11045	0.91
11046	0.91
11047	0.303
11048	0
11049	0
11050	0
11051	0
11052	0
11053	0
11054	0
11055	0
11056	0
11057	0
11058	0
11059	0
11060	0
11061	0
11062	0
11063	0
11064	0.303
11065	0.303
11066	0.303
11067	0.303
11068	0.303
11069	0.303
11070	0.303
11071	0.303
11072	0
11073	0
11074	0
11075	0
11076	0.303
11077	0.303
11078	0.303
11079	0.303
11080	0.303
11081	0.303
11082	0.303
11083	0.303
11084	0
11085	0
11086	0
11087	0
11088	0
11089	0
11090	0
11091	0
11092	0
11093	0
11094	0
11095	0
11096	0
11097	0
11098	0
11099	0
11100	0
11101	1.213
11102	1.213
11103	1.516
11104	1.516
11105	1.516
11106	1.516
11107	1.516
11108	1.516
11109	0.91
11110	0.303
11111	0.303
11112	0.303
11113	0.303
11114	0.303
11115	0.606
11116	1.213
11117	1.213
11118	1.213
11119	0.91
11120	0.91
11121	0.91
11122	0.91
11123	0.606
11124	0
11125	0
11126	0
11127	0
11128	0
11129	0
11130	0
11131	0
11132	0
11133	0
11134	0
11135	0.303
11136	0.303
11137	0.303
11138	0.303
11139	0.303
11140	0.606
11141	0.606
11142	0.606
11143	0.606
11144	0.606
11145	0.606
11146	0.606
11147	0.606
11148	0.606
11149	0.303
11150	0.303
11151	0.303
11152	0
11153	0
11154	0
11155	0
11156	0
11157	0
11158	0.303
11159	0.303
11160	0.303
11161	0.303
11162	0.303
11163	0.303
11164	0.303
11165	0.303
11166	0.303
11167	0
11168	0
11169	0
11170	0
11171	0
11172	0
11173	0
11174	0
11175	0
11176	0
11177	0
11178	0
11179	0
11180	0
11181	0
11182	0
11183	0
11184	0
11185	0
11186	0
11187	0
11188	0
11189	0.303
11190	0.303
11191	0.303
11192	0.303
11193	0.303
11194	0.303
11195	0.303
11196	0.303
11197	0
11198	0
11199	0
11200	0
11201	0
11202	0
11203	0.303
11204	0.303
11205	0.303
11206	0.303
11207	0.303
11208	0.303
11209	0.303
11210	0.303
11211	0
11212	0
11213	0
11214	0.91
11215	1.213
11216	1.213
11217	1.213
11218	1.213
11219	1.213
11220	1.213
11221	1.213
11222	0.303
11223	0
11224	0
11225	0
11226	0
11227	0
11228	0
11229	0
11230	0
11231	0
11232	0.303
11233	0.303
11234	0.303
11235	0.303
11236	0.606
11237	0.91
11238	0.91
11239	0.91
11240	0.606
11241	0.606
11242	0.606
11243	0.606
11244	0.303
11245	0.303
11246	0.303
11247	0.303
11248	0.303
11249	0.303
11250	0
11251	0
11252	0
11253	0
11254	0
11255	0.303
11256	0.303
11257	5.457
11258	5.76
11259	5.76
11260	5.76
11261	6.063
11262	6.063
11263	6.063
11264	6.973
11265	7.579
11266	3.335
11267	3.032
11268	3.032
11269	3.032
11270	2.729
11271	2.729
11272	1.819
11273	1.819
11274	1.516
11275	1.516
11276	0.91
11277	0.91
11278	0.91
11279	0.606
11280	0.606
11281	0.303
11282	0.303
11283	0
